crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, 
#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, 
256, 9158,  104.0, 22.4755,  24.280, 22.4964, 35.2569,   215.2,  -9.000,  0.6537,   2.537,
256, 9158,  106.0, 22.4068,  24.303, 22.4281, 35.2609,   214.6,  -9.000,  0.6906,   3.014,
256, 9158,  108.0, 22.3241,  24.333, 22.3457, 35.2693,   213.9,  -9.000,  0.6690,   2.884,
256, 9158,  110.0, 22.2547,  24.354, 22.2767, 35.2721,   213.6,  -9.000,  0.6809,   2.017,
256, 9158,  112.0, 22.1958,  24.372, 22.2182, 35.2739,   212.8,  -9.000,  0.6283,   2.338,
256, 9158,  114.0, 22.1247,  24.393, 22.1473, 35.2743,   212.8,  -9.000,  0.6161,   2.064,
256, 9158,  116.0, 22.0595,  24.412, 22.0825, 35.2761,   212.0,  -9.000,  0.6331,   2.309,
256, 9158,  118.0, 21.9962,  24.432, 22.0196, 35.2786,   211.3,  -9.000,  0.5711,   2.811,
256, 9158,  120.0, 21.9476,  24.448, 21.9714, 35.2811,   211.3,  -9.000,  0.5590,   2.179,
256, 9158,  122.0, 21.9155,  24.458, 21.9396, 35.2833,   210.9,  -9.000,  0.5347,   2.140,
256, 9158,  124.0, 21.8650,  24.474, 21.8895, 35.2851,   210.9,  -9.000,  0.5185,   1.652,
256, 9158,  126.0, 21.8157,  24.488, 21.8405, 35.2864,   209.5,  -9.000,  0.5150,   2.409,
256, 9158,  128.0, 21.7645,  24.505, 21.7896, 35.2891,   208.8,  -9.000,  0.4840,   2.269,
256, 9158,  130.0, 21.7069,  24.523, 21.7324, 35.2913,   208.2,  -9.000,  0.4536,   2.414,
256, 9158,  132.0, 21.6646,  24.538, 21.6904, 35.2957,   207.8,  -9.000,  0.4106,   2.444,
256, 9158,  134.0, 21.6260,  24.554, 21.6522, 35.3026,   207.5,  -9.000,  0.4003,   2.204,
256, 9158,  136.0, 21.5899,  24.568, 21.6165, 35.3089,   207.1,  -9.000,  0.3577,   1.820,
256, 9158,  138.0, 21.5607,  24.581, 21.5877, 35.3153,   206.7,  -9.000,  0.3401,   2.077,
256, 9158,  140.0, 21.5195,  24.597, 21.5469, 35.3213,   206.3,  -9.000,  0.3210,   1.840,
256, 9158,  142.0, 21.4796,  24.613, 21.5073, 35.3273,   205.9,  -9.000,  0.2846,   2.448,
256, 9158,  144.0, 21.4395,  24.626, 21.4675, 35.3302,   206.1,  -9.000,  0.2598,   1.883,
256, 9158,  146.0, 21.4045,  24.638, 21.4328, 35.3329,   205.6,  -9.000,  0.2477,   2.029,
256, 9158,  148.0, 21.3719,  24.649, 21.4006, 35.3361,   205.0,  -9.000,  0.2256,   3.032,
256, 9158,  150.0, 21.3338,  24.662, 21.3629, 35.3393,   204.7,  -9.000,  0.1860,   2.451,
256, 9158,  152.0, 21.3047,  24.672, 21.3342, 35.3420,   204.4,  -9.000,  0.1937,   1.755,
256, 9158,  154.0, 21.2685,  24.684, 21.2983, 35.3439,   204.6,  -9.000,  0.1441,   1.965,
256, 9158,  156.0, 21.2353,  24.693, 21.2654, 35.3443,   204.1,  -9.000,  0.1499,   2.835,
256, 9158,  158.0, 21.2062,  24.701, 21.2367, 35.3444,   203.3,  -9.000,  0.1377,   2.435,
256, 9158,  160.0, 21.1523,  24.717, 21.1831, 35.3453,   203.2,  -9.000,  0.1131,   2.805,
256, 9158,  162.0, 21.1095,  24.727, 21.1407, 35.3442,   203.1,  -9.000,  0.1103,   2.210,
256, 9158,  164.0, 21.0621,  24.741, 21.0937, 35.3445,   203.0,  -9.000,  0.0977,   2.052,
256, 9158,  166.0, 21.0121,  24.752, 21.0439, 35.3420,   202.8,  -9.000,  0.0723,   2.943,
256, 9158,  168.0, 20.9684,  24.762, 21.0006, 35.3384,   203.0,  -9.000,  0.0720,   2.978,
256, 9158,  170.0, 20.9223,  24.771, 20.9548, 35.3347,   202.6,  -9.000,  0.0617,   2.942,
256, 9158,  172.0, 20.8762,  24.783, 20.9091, 35.3336,   202.4,  -9.000,  0.0593,   2.337,
256, 9158,  174.0, 20.8273,  24.794, 20.8605, 35.3305,   202.2,  -9.000,  0.0476,   2.625,
256, 9158,  176.0, 20.7855,  24.802, 20.8190, 35.3263,   202.1,  -9.000,  0.0377,   2.734,
256, 9158,  178.0, 20.7313,  24.814, 20.7652, 35.3226,   201.7,  -9.000,  0.0365,   2.659,
256, 9158,  180.0, 20.6822,  24.823, 20.7163, 35.3173,   201.6,  -9.000,  0.0280,   2.638,
256, 9158,  182.0, 20.6165,  24.834, 20.6510, 35.3082,   201.4,  -9.000,  0.0262,   2.917,
256, 9158,  184.0, 20.5668,  24.841, 20.6016, 35.3007,   201.5,  -9.000,  0.0270,   2.662,
256, 9158,  186.0, 20.5082,  24.850, 20.5433, 35.2911,   200.8,  -9.000,  0.0227,   3.204,
256, 9158,  188.0, 20.4319,  24.860, 20.4673, 35.2783,   200.6,  -9.000,  0.0186,   3.211,
256, 9158,  190.0, 20.3544,  24.870, 20.3901, 35.2641,   200.6,  -9.000,  0.0167,   4.037,
256, 9158,  192.0, 20.2920,  24.878, 20.3279, 35.2528,   200.0,  -9.000,  0.0166,   2.736,
256, 9158,  194.0, 20.2148,  24.889, 20.2511, 35.2400,   199.8,  -9.000,  0.0150,   3.168,
256, 9158,  196.0, 20.1454,  24.898, 20.1819, 35.2275,   199.8,  -9.000,  0.0127,   3.082,
256, 9158,  198.0, 20.0743,  24.907, 20.1111, 35.2141,   199.7,  -9.000,  0.0096,   3.938,
256, 9158,  200.0, 19.9997,  24.916, 20.0367, 35.2004,   198.9,  -9.000,  0.0096,   3.525,
257, 9188,    2.0, 25.5632,  23.463, 25.5636, 35.3871,   212.0,  -9.000,  0.1545,  -9.000,
257, 9188,    4.0, 25.5646,  23.466, 25.5655, 35.3915,   211.8,  -9.000,  0.1324,  -9.000,
257, 9188,    6.0, 25.5647,  23.469, 25.5660, 35.3956,   212.3,  -9.000,  0.1201,  -9.000,
257, 9188,    8.0, 25.5648,  23.469, 25.5666, 35.3954,   211.8,  -9.000,  0.1240,  -9.000,
257, 9188,   10.0, 25.5647,  23.467, 25.5669, 35.3926,   211.8,  -9.000,  0.1269,  -9.000,
257, 9188,   12.0, 25.5658,  23.469, 25.5684, 35.3958,   211.8,  -9.000,  0.1200,  -9.000,
257, 9188,   14.0, 25.5661,  23.469, 25.5692, 35.3966,   212.2,  -9.000,  0.1228,  -9.000,
257, 9188,   16.0, 25.5652,  23.471, 25.5688, 35.3992,   212.1,  -9.000,  0.1260,  -9.000,
257, 9188,   18.0, 25.5656,  23.473, 25.5696, 35.4016,   211.9,  -9.000,  0.1257,  -9.000,
257, 9188,   20.0, 25.5640,  23.475, 25.5684, 35.4031,   211.8,  -9.000,  0.1261,  -9.000,
257, 9188,   22.0, 25.5634,  23.476, 25.5682, 35.4041,   212.1,  -9.000,  0.1284,  -9.000,
257, 9188,   24.0, 25.5610,  23.478, 25.5663, 35.4060,   211.8,  -9.000,  0.1310,  -9.000,
257, 9188,   26.0, 25.5612,  23.479, 25.5669, 35.4074,   211.7,  -9.000,  0.1350,  -9.000,
257, 9188,   28.0, 25.5635,  23.481, 25.5697, 35.4108,   212.0,  -9.000,  0.1383,  -9.000,
257, 9188,   30.0, 25.5646,  23.483, 25.5712, 35.4137,   212.0,  -9.000,  0.1403,  -9.000,
257, 9188,   32.0, 25.5676,  23.485, 25.5747, 35.4183,   212.0,  -9.000,  0.1445,  -9.000,
257, 9188,   34.0, 25.5716,  23.489, 25.5791, 35.4247,   211.9,  -9.000,  0.1425,  -9.000,
257, 9188,   36.0, 25.5762,  23.492, 25.5842, 35.4303,   212.0,  -9.000,  0.1528,  -9.000,
257, 9188,   38.0, 25.5784,  23.495, 25.5868, 35.4356,   211.9,  -9.000,  0.1607,  -9.000,
257, 9188,   40.0, 25.5797,  23.497, 25.5885, 35.4391,   212.0,  -9.000,  0.1584,  -9.000,
257, 9188,   42.0, 25.5790,  23.503, 25.5883, 35.4466,   212.1,  -9.000,  0.1611,  -9.000,
257, 9188,   44.0, 25.5705,  23.512, 25.5802, 35.4554,   212.2,  -9.000,  0.1680,  -9.000,
257, 9188,   46.0, 25.5603,  23.517, 25.5705, 35.4570,   212.0,  -9.000,  0.1816,  -9.000,
257, 9188,   48.0, 25.5526,  23.522, 25.5632, 35.4609,   212.0,  -9.000,  0.1838,  -9.000,
257, 9188,   50.0, 25.5507,  23.525, 25.5617, 35.4643,   211.9,  -9.000,  0.1901,  -9.000,
257, 9188,   52.0, 25.5450,  23.529, 25.5565, 35.4671,   212.3,  -9.000,  0.1903,  -9.000,
257, 9188,   54.0, 25.5380,  23.532, 25.5499, 35.4688,   212.3,  -9.000,  0.1929,  -9.000,
257, 9188,   56.0, 25.5302,  23.537, 25.5425, 35.4714,   212.7,  -9.000,  0.2036,  -9.000,
257, 9188,   58.0, 25.5246,  23.541, 25.5374, 35.4745,   212.0,  -9.000,  0.2081,  -9.000,
257, 9188,   60.0, 25.5210,  23.544, 25.5342, 35.4766,   211.8,  -9.000,  0.2180,  -9.000,
257, 9188,   62.0, 25.5163,  23.548, 25.5300, 35.4800,   211.8,  -9.000,  0.2200,  -9.000,
257, 9188,   64.0, 25.5142,  23.550, 25.5283, 35.4824,   212.4,  -9.000,  0.2256,  -9.000,
257, 9188,   66.0, 25.5110,  23.553, 25.5256, 35.4846,   212.2,  -9.000,  0.2328,  -9.000,
257, 9188,   68.0, 25.4954,  23.558, 25.5104, 35.4853,   212.1,  -9.000,  0.2370,  -9.000,
257, 9188,   70.0, 25.4679,  23.566, 25.4833, 35.4843,   212.7,  -9.000,  0.2455,  -9.000,
257, 9188,   72.0, 25.3897,  23.584, 25.4055, 35.4768,   213.0,  -9.000,  0.2515,  -9.000,
257, 9188,   74.0, 25.2239,  23.620, 25.2401, 35.4573,   214.3,  -9.000,  0.2730,  -9.000,
257, 9188,   76.0, 25.0201,  23.665, 25.0366, 35.4344,   215.4,  -9.000,  0.3015,  -9.000,
257, 9188,   78.0, 24.8441,  23.703, 24.8610, 35.4138,   217.2,  -9.000,  0.3299,  -9.000,
257, 9188,   80.0, 24.6489,  23.748, 24.6661, 35.3952,   218.4,  -9.000,  0.3563,  -9.000,
257, 9188,   82.0, 24.4227,  23.802, 24.4402, 35.3768,   220.3,  -9.000,  0.3742,  -9.000,
257, 9188,   84.0, 24.2015,  23.856, 24.2193, 35.3599,   223.1,  -9.000,  0.4232,  -9.000,
257, 9188,   86.0, 24.0493,  23.895, 24.0675, 35.3514,   223.4,  -9.000,  0.4496,  -9.000,
257, 9188,   88.0, 23.7899,  23.956, 23.8084, 35.3311,   223.7,  -9.000,  0.4732,  -9.000,
257, 9188,   90.0, 23.5926,  24.005, 23.6114, 35.3198,   224.0,  -9.000,  0.5512,  -9.000,
257, 9188,   92.0, 23.3750,  24.063, 23.3941, 35.3119,   223.8,  -9.000,  0.5831,  -9.000,
257, 9188,   94.0, 23.2384,  24.099, 23.2578, 35.3066,   222.7,  -9.000,  0.6044,  -9.000,
257, 9188,   96.0, 23.0466,  24.147, 23.0663, 35.2968,   221.8,  -9.000,  0.6511,  -9.000,
257, 9188,   98.0, 22.9564,  24.173, 22.9764, 35.2969,   220.4,  -9.000,  0.6483,  -9.000,
257, 9188,  100.0, 22.8776,  24.197, 22.8980, 35.2990,   219.2,  -9.000,  0.6478,  -9.000,
257, 9188,  102.0, 22.7357,  24.238, 22.7564, 35.2993,   218.7,  -9.000,  0.6556,  -9.000,
257, 9188,  104.0, 22.6244,  24.273, 22.6454, 35.3035,   218.1,  -9.000,  0.6821,  -9.000,
257, 9188,  106.0, 22.5398,  24.300, 22.5612, 35.3076,   217.9,  -9.000,  0.6718,  -9.000,
257, 9188,  108.0, 22.4651,  24.325, 22.4868, 35.3114,   217.8,  -9.000,  0.6615,  -9.000,
257, 9188,  110.0, 22.3990,  24.345, 22.4211, 35.3129,   217.7,  -9.000,  0.6481,  -9.000,
257, 9188,  112.0, 22.3078,  24.371, 22.3302, 35.3142,   217.4,  -9.000,  0.6342,  -9.000,
257, 9188,  114.0, 22.2260,  24.397, 22.2487, 35.3175,   216.8,  -9.000,  0.6029,  -9.000,
257, 9188,  116.0, 22.1473,  24.424, 22.1704, 35.3232,   216.0,  -9.000,  0.5745,  -9.000,
257, 9188,  118.0, 22.0975,  24.443, 22.1209, 35.3300,   215.1,  -9.000,  0.5245,  -9.000,
257, 9188,  120.0, 22.0295,  24.463, 22.0533, 35.3322,   214.2,  -9.000,  0.4637,  -9.000,
257, 9188,  122.0, 21.9644,  24.480, 21.9886, 35.3299,   214.3,  -9.000,  0.4631,  -9.000,
257, 9188,  124.0, 21.8745,  24.504, 21.8990, 35.3288,   213.5,  -9.000,  0.4348,  -9.000,
257, 9188,  126.0, 21.8150,  24.521, 21.8398, 35.3288,   212.9,  -9.000,  0.3856,  -9.000,
257, 9188,  128.0, 21.7642,  24.535, 21.7894, 35.3289,   212.8,  -9.000,  0.3577,  -9.000,
257, 9188,  130.0, 21.7234,  24.546, 21.7490, 35.3283,   212.3,  -9.000,  0.3376,  -9.000,
257, 9188,  132.0, 21.6735,  24.561, 21.6994, 35.3290,   212.2,  -9.000,  0.3089,  -9.000,
257, 9188,  134.0, 21.6222,  24.575, 21.6484, 35.3294,   211.9,  -9.000,  0.2959,  -9.000,
257, 9188,  136.0, 21.5744,  24.589, 21.6009, 35.3303,   211.9,  -9.000,  0.2770,  -9.000,
257, 9188,  138.0, 21.5041,  24.608, 21.5310, 35.3292,   211.8,  -9.000,  0.2550,  -9.000,
257, 9188,  140.0, 21.4412,  24.622, 21.4684, 35.3259,   211.6,  -9.000,  0.2481,  -9.000,
257, 9188,  142.0, 21.3992,  24.633, 21.4268, 35.3240,   211.4,  -9.000,  0.2223,  -9.000,
257, 9188,  144.0, 21.3389,  24.648, 21.3668, 35.3221,   210.9,  -9.000,  0.2159,  -9.000,
257, 9188,  146.0, 21.2960,  24.662, 21.3243, 35.3253,   210.7,  -9.000,  0.2020,  -9.000,
257, 9188,  148.0, 21.2446,  24.673, 21.2733, 35.3209,   210.7,  -9.000,  0.1910,  -9.000,
257, 9188,  150.0, 21.1858,  24.686, 21.2147, 35.3174,   211.0,  -9.000,  0.1768,  -9.000,
257, 9188,  152.0, 21.1132,  24.701, 21.1425, 35.3104,   210.8,  -9.000,  0.1669,  -9.000,
257, 9188,  154.0, 21.0653,  24.711, 21.0949, 35.3069,   210.6,  -9.000,  0.1442,  -9.000,
257, 9188,  156.0, 21.0145,  24.723, 21.0444, 35.3039,   210.1,  -9.000,  0.1282,  -9.000,
257, 9188,  158.0, 20.9564,  24.736, 20.9866, 35.3005,   209.8,  -9.000,  0.1214,  -9.000,
257, 9188,  160.0, 20.9085,  24.745, 20.9391, 35.2952,   209.4,  -9.000,  0.1163,  -9.000,
257, 9188,  162.0, 20.8432,  24.757, 20.8742, 35.2877,   209.2,  -9.000,  0.1111,  -9.000,
257, 9188,  164.0, 20.7781,  24.771, 20.8093, 35.2826,   208.8,  -9.000,  0.0979,  -9.000,
257, 9188,  166.0, 20.7167,  24.782, 20.7483, 35.2757,   208.3,  -9.000,  0.0950,  -9.000,
257, 9188,  168.0, 20.6617,  24.793, 20.6936, 35.2710,   208.3,  -9.000,  0.0912,  -9.000,
257, 9188,  170.0, 20.6144,  24.803, 20.6466, 35.2673,   208.3,  -9.000,  0.0842,  -9.000,
257, 9188,  172.0, 20.5651,  24.812, 20.5977, 35.2621,   207.7,  -9.000,  0.0789,  -9.000,
257, 9188,  174.0, 20.4893,  24.826, 20.5221, 35.2539,   207.6,  -9.000,  0.0696,  -9.000,
257, 9188,  176.0, 20.4048,  24.840, 20.4379, 35.2418,   207.8,  -9.000,  0.0644,  -9.000,
257, 9188,  178.0, 20.3060,  24.854, 20.3394, 35.2253,   207.6,  -9.000,  0.0662,  -9.000,
257, 9188,  180.0, 20.2423,  24.862, 20.2760, 35.2145,   206.9,  -9.000,  0.0573,  -9.000,
257, 9188,  182.0, 20.1695,  24.873, 20.2034, 35.2035,   206.9,  -9.000,  0.0517,  -9.000,
257, 9188,  184.0, 20.0959,  24.884, 20.1302, 35.1919,   206.8,  -9.000,  0.0499,  -9.000,
257, 9188,  186.0, 20.0292,  24.893, 20.0637, 35.1811,   206.4,  -9.000,  0.0483,  -9.000,
257, 9188,  188.0, 19.9708,  24.902, 20.0056, 35.1725,   205.8,  -9.000,  0.0471,  -9.000,
257, 9188,  190.0, 19.8840,  24.916, 19.9190, 35.1600,   206.1,  -9.000,  0.0426,  -9.000,
257, 9188,  192.0, 19.7664,  24.932, 19.8017, 35.1416,   206.4,  -9.000,  0.0419,  -9.000,
257, 9188,  194.0, 19.6768,  24.946, 19.7123, 35.1285,   206.2,  -9.000,  0.0386,  -9.000,
257, 9188,  196.0, 19.5840,  24.958, 19.6197, 35.1129,   205.7,  -9.000,  0.0365,  -9.000,
